1.522825500000000000e+12,7.355100000000000364e+03,7.355300000000000182e+03,7.354300000000000182e+03,7.355300000000000182e+03,4.668296780000000368e+00
1.522825560000000000e+12,7.356300000000000182e+03,7.356300000000000182e+03,7.355100000000000364e+03,7.355100000000000364e+03,2.273324590000000089e+00
1.522825620000000000e+12,7.355100000000000364e+03,7.360000000000000000e+03,7.355100000000000364e+03,7.360000000000000000e+03,4.984465570000000234e+00
1.522825680000000000e+12,7.361300000000000182e+03,7.361399999999999636e+03,7.361300000000000182e+03,7.361399999999999636e+03,1.365248529999999905e+00
1.522825740000000000e+12,7.361399999999999636e+03,7.364399999999999636e+03,7.361000000000000000e+03,7.361000000000000000e+03,1.255559567000000065e+01
1.522825800000000000e+12,7.360100000000000364e+03,7.369800000000000182e+03,7.360100000000000364e+03,7.367399999999999636e+03,1.573981273999999964e+01
1.522825860000000000e+12,7.364899999999999636e+03,7.369399999999999636e+03,7.364899999999999636e+03,7.367000000000000000e+03,1.047348767000000080e+01
1.522825920000000000e+12,7.369300000000000182e+03,7.371679981930000395e+03,7.360000000000000000e+03,7.360600000000000364e+03,7.831840119999999850e+00
1.522825980000000000e+12,7.360600000000000364e+03,7.370000000000000000e+03,7.360600000000000364e+03,7.368000000000000000e+03,1.665207759999999837e+01
1.522826040000000000e+12,7.368000000000000000e+03,7.369000000000000000e+03,7.362300000000000182e+03,7.364000000000000000e+03,5.193776480000000362e+00
1.522826100000000000e+12,7.364100000000000364e+03,7.373500000000000000e+03,7.364100000000000364e+03,7.373500000000000000e+03,8.599130269999999854e+00
1.522826160000000000e+12,7.373000000000000000e+03,7.373000000000000000e+03,7.367100000000000364e+03,7.367100000000000364e+03,1.534911799999999937e+00
1.522826220000000000e+12,7.367100000000000364e+03,7.367199999999999818e+03,7.367100000000000364e+03,7.367199999999999818e+03,2.514273830000000043e+00
1.522826280000000000e+12,7.367199999999999818e+03,7.369899999999999636e+03,7.367100000000000364e+03,7.368899999999999636e+03,6.772300890000000351e+00
1.522826340000000000e+12,7.367300000000000182e+03,7.369800000000000182e+03,7.367300000000000182e+03,7.368800000000000182e+03,1.218797530000000018e+00
1.522826400000000000e+12,7.367199999999999818e+03,7.368800000000000182e+03,7.350899999999999636e+03,7.360800000000000182e+03,2.879819541999999899e+01
1.522826460000000000e+12,7.355000000000000000e+03,7.360899999999999636e+03,7.355000000000000000e+03,7.360500000000000000e+03,6.259152519999999775e+00
1.522826520000000000e+12,7.360600000000000364e+03,7.360600000000000364e+03,7.360000000000000000e+03,7.360000000000000000e+03,3.069319489999999817e+00
1.522826580000000000e+12,7.360000000000000000e+03,7.360000000000000000e+03,7.360000000000000000e+03,7.360000000000000000e+03,2.090978500000000018e-01
1.522826640000000000e+12,7.360000000000000000e+03,7.360000000000000000e+03,7.351100000000000364e+03,7.351100000000000364e+03,1.787224708000000106e+01
1.522826700000000000e+12,7.353899999999999636e+03,7.354699999999999818e+03,7.353000000000000000e+03,7.354699999999999818e+03,4.956317910000000104e+00
1.522826760000000000e+12,7.355000000000000000e+03,7.358800000000000182e+03,7.355000000000000000e+03,7.358800000000000182e+03,2.281874569999999824e+00
1.522826820000000000e+12,7.358800000000000182e+03,7.359300000000000182e+03,7.358800000000000182e+03,7.359300000000000182e+03,1.786420050000000037e+00
1.522826880000000000e+12,7.359300000000000182e+03,7.363000000000000000e+03,7.359300000000000182e+03,7.363000000000000000e+03,1.378800000000000026e+01
1.522826940000000000e+12,7.364191680869999800e+03,7.384446921450000445e+03,7.364191680869999800e+03,7.372600000000000364e+03,9.755076452000000131e+01
1.522827000000000000e+12,7.372600000000000364e+03,7.378800000000000182e+03,7.372600000000000364e+03,7.377699999999999818e+03,1.695441672000000111e+01
1.522827060000000000e+12,7.374600000000000364e+03,7.374600000000000364e+03,7.365000000000000000e+03,7.365000000000000000e+03,2.022743038000000126e+01
1.522827120000000000e+12,7.364899999999999636e+03,7.365000000000000000e+03,7.361000000000000000e+03,7.363000000000000000e+03,3.131785189000000003e+01
1.522827180000000000e+12,7.361800000000000182e+03,7.361800000000000182e+03,7.357800000000000182e+03,7.357800000000000182e+03,6.937563639999999587e+00
1.522827240000000000e+12,7.357899999999999636e+03,7.361300000000000182e+03,7.357000000000000000e+03,7.357000000000000000e+03,1.543987888000000019e+01
1.522827300000000000e+12,7.357100000000000364e+03,7.360199999999999818e+03,7.357100000000000364e+03,7.360100000000000364e+03,1.435969990000000029e+00
1.522827360000000000e+12,7.359399999999999636e+03,7.360000000000000000e+03,7.357699999999999818e+03,7.360000000000000000e+03,9.373489200000000299e-01
1.522827420000000000e+12,7.360100000000000364e+03,7.360100000000000364e+03,7.349899999999999636e+03,7.356899999999999636e+03,4.566461912999999839e+01
1.522827480000000000e+12,7.356899999999999636e+03,7.356899999999999636e+03,7.352300000000000182e+03,7.354800000000000182e+03,2.054573990000000183e+00
1.522827540000000000e+12,7.354899999999999636e+03,7.370256983899999796e+03,7.354899999999999636e+03,7.370100000000000364e+03,3.525961408999999946e+01
1.522827600000000000e+12,7.370100000000000364e+03,7.370100000000000364e+03,7.352100000000000364e+03,7.356899999999999636e+03,3.395229863000000137e+01
1.522827660000000000e+12,7.356000000000000000e+03,7.360600000000000364e+03,7.356000000000000000e+03,7.360500000000000000e+03,2.209793139999999934e+00
1.522827720000000000e+12,7.360899999999999636e+03,7.363300000000000182e+03,7.360000000000000000e+03,7.360000000000000000e+03,2.211258770000000151e+00
1.522827780000000000e+12,7.360100000000000364e+03,7.360100000000000364e+03,7.353899999999999636e+03,7.358899999999999636e+03,9.701617190000000335e+00
1.522827840000000000e+12,7.356699999999999818e+03,7.360600000000000364e+03,7.356600000000000364e+03,7.360600000000000364e+03,7.107269999999999976e-01
1.522827900000000000e+12,7.356000000000000000e+03,7.358899999999999636e+03,7.355100000000000364e+03,7.356699999999999818e+03,1.117401579999999894e+00
1.522827960000000000e+12,7.356699999999999818e+03,7.356899999999999636e+03,7.337399999999999636e+03,7.338000000000000000e+03,7.251668675999999891e+01
1.522828020000000000e+12,7.338500000000000000e+03,7.338600000000000364e+03,7.335699999999999818e+03,7.335699999999999818e+03,5.226764860000000290e+00
1.522828080000000000e+12,7.335699999999999818e+03,7.335699999999999818e+03,7.315600000000000364e+03,7.324091027989999930e+03,1.288199176399999999e+02
1.522828140000000000e+12,7.323399999999999636e+03,7.326000000000000000e+03,7.319100000000000364e+03,7.323399999999999636e+03,1.019138771999999982e+01
1.522828200000000000e+12,7.323399999999999636e+03,7.333500000000000000e+03,7.323399999999999636e+03,7.325300000000000182e+03,2.485033590999999831e+01
